GEOID,NAME,variable,estimate,moe
1600100,"Aberdeen city, Idaho",B01003_001,2202,407
1600100,"Aberdeen city, Idaho",B03002_003,720,168
1600100,"Aberdeen city, Idaho",B03002_012,1452,410
1600100,"Aberdeen city, Idaho",B11016_001,625,103
1600100,"Aberdeen city, Idaho",B17021_002,304,156
1600100,"Aberdeen city, Idaho",B19013_001,43683,3542
1600100,"Aberdeen city, Idaho",C16002_004,137,74
1600100,"Aberdeen city, Idaho",C16002_007,0,12
1600100,"Aberdeen city, Idaho",C16002_010,0,12
1600100,"Aberdeen city, Idaho",C16002_013,3,5
1600280,"Acequia city, Idaho",B01003_001,170,88
1600280,"Acequia city, Idaho",B03002_003,52,34
1600280,"Acequia city, Idaho",B03002_012,118,85
1600280,"Acequia city, Idaho",B11016_001,53,24
1600280,"Acequia city, Idaho",B17021_002,30,25
1600280,"Acequia city, Idaho",B19013_001,47083,23870
1600280,"Acequia city, Idaho",C16002_004,14,15
1600280,"Acequia city, Idaho",C16002_007,0,12
1600280,"Acequia city, Idaho",C16002_010,0,12
1600280,"Acequia city, Idaho",C16002_013,0,12
1601000,"Albion city, Idaho",B01003_001,327,88
1601000,"Albion city, Idaho",B03002_003,288,76
1601000,"Albion city, Idaho",B03002_012,39,45
1601000,"Albion city, Idaho",B11016_001,109,27
1601000,"Albion city, Idaho",B17021_002,37,30
1601000,"Albion city, Idaho",B19013_001,55938,13249
1601000,"Albion city, Idaho",C16002_004,0,12
1601000,"Albion city, Idaho",C16002_007,0,12
1601000,"Albion city, Idaho",C16002_010,0,12
1601000,"Albion city, Idaho",C16002_013,0,12
1601900,"American Falls city, Idaho",B01003_001,4324,13
1601900,"American Falls city, Idaho",B03002_003,2346,383
1601900,"American Falls city, Idaho",B03002_012,1818,388
1601900,"American Falls city, Idaho",B11016_001,1504,202
1601900,"American Falls city, Idaho",B17021_002,526,362
1601900,"American Falls city, Idaho",B19013_001,44213,6084
1601900,"American Falls city, Idaho",C16002_004,151,153
1601900,"American Falls city, Idaho",C16002_007,0,12
1601900,"American Falls city, Idaho",C16002_010,0,12
1601900,"American Falls city, Idaho",C16002_013,0,12
1601990,"Ammon city, Idaho",B01003_001,14998,39
1601990,"Ammon city, Idaho",B03002_003,13405,404
1601990,"Ammon city, Idaho",B03002_012,902,330
1601990,"Ammon city, Idaho",B11016_001,4966,237
1601990,"Ammon city, Idaho",B17021_002,853,325
1601990,"Ammon city, Idaho",B19013_001,62336,6581
1601990,"Ammon city, Idaho",C16002_004,0,19
1601990,"Ammon city, Idaho",C16002_007,0,19
1601990,"Ammon city, Idaho",C16002_010,0,19
1601990,"Ammon city, Idaho",C16002_013,0,19
1602935,"Arbon Valley CDP, Idaho",B01003_001,587,161
1602935,"Arbon Valley CDP, Idaho",B03002_003,450,125
1602935,"Arbon Valley CDP, Idaho",B03002_012,99,78
1602935,"Arbon Valley CDP, Idaho",B11016_001,234,64
1602935,"Arbon Valley CDP, Idaho",B17021_002,38,35
1602935,"Arbon Valley CDP, Idaho",B19013_001,46736,1626
1602935,"Arbon Valley CDP, Idaho",C16002_004,0,12
1602935,"Arbon Valley CDP, Idaho",C16002_007,0,12
1602935,"Arbon Valley CDP, Idaho",C16002_010,0,12
1602935,"Arbon Valley CDP, Idaho",C16002_013,0,12
1603160,"Arco city, Idaho",B01003_001,743,140
1603160,"Arco city, Idaho",B03002_003,728,137
1603160,"Arco city, Idaho",B03002_012,5,8
1603160,"Arco city, Idaho",B11016_001,310,54
1603160,"Arco city, Idaho",B17021_002,213,95
1603160,"Arco city, Idaho",B19013_001,31607,7466
1603160,"Arco city, Idaho",C16002_004,0,12
1603160,"Arco city, Idaho",C16002_007,0,12
1603160,"Arco city, Idaho",C16002_010,0,12
1603160,"Arco city, Idaho",C16002_013,0,12
1603340,"Arimo city, Idaho",B01003_001,368,75
1603340,"Arimo city, Idaho",B03002_003,335,61
1603340,"Arimo city, Idaho",B03002_012,7,6
1603340,"Arimo city, Idaho",B11016_001,120,25
1603340,"Arimo city, Idaho",B17021_002,54,38
1603340,"Arimo city, Idaho",B19013_001,58750,15567
1603340,"Arimo city, Idaho",C16002_004,0,12
1603340,"Arimo city, Idaho",C16002_007,0,12
1603340,"Arimo city, Idaho",C16002_010,0,12
1603340,"Arimo city, Idaho",C16002_013,0,12
1603610,"Ashton city, Idaho",B01003_001,981,241
1603610,"Ashton city, Idaho",B03002_003,642,184
1603610,"Ashton city, Idaho",B03002_012,339,174
1603610,"Ashton city, Idaho",B11016_001,352,71
1603610,"Ashton city, Idaho",B17021_002,270,181
1603610,"Ashton city, Idaho",B19013_001,39583,5235
1603610,"Ashton city, Idaho",C16002_004,9,14
1603610,"Ashton city, Idaho",C16002_007,0,12
1603610,"Ashton city, Idaho",C16002_010,0,12
1603610,"Ashton city, Idaho",C16002_013,0,12
1603700,"Athol city, Idaho",B01003_001,963,220
1603700,"Athol city, Idaho",B03002_003,934,217
1603700,"Athol city, Idaho",B03002_012,6,9
1603700,"Athol city, Idaho",B11016_001,348,67
1603700,"Athol city, Idaho",B17021_002,155,69
1603700,"Athol city, Idaho",B19013_001,41146,4917
1603700,"Athol city, Idaho",C16002_004,0,12
1603700,"Athol city, Idaho",C16002_007,0,12
1603700,"Athol city, Idaho",C16002_010,0,12
1603700,"Athol city, Idaho",C16002_013,0,12
1603970,"Atomic City city, Idaho",B01003_001,38,41
1603970,"Atomic City city, Idaho",B03002_003,35,40
1603970,"Atomic City city, Idaho",B03002_012,0,12
1603970,"Atomic City city, Idaho",B11016_001,22,21
1603970,"Atomic City city, Idaho",B17021_002,15,20
1603970,"Atomic City city, Idaho",B19013_001,37708,10424
1603970,"Atomic City city, Idaho",C16002_004,0,12
1603970,"Atomic City city, Idaho",C16002_007,0,12
1603970,"Atomic City city, Idaho",C16002_010,0,12
1603970,"Atomic City city, Idaho",C16002_013,0,12
1604420,"Bancroft city, Idaho",B01003_001,351,108
1604420,"Bancroft city, Idaho",B03002_003,314,108
1604420,"Bancroft city, Idaho",B03002_012,29,27
1604420,"Bancroft city, Idaho",B11016_001,129,33
1604420,"Bancroft city, Idaho",B17021_002,41,26
1604420,"Bancroft city, Idaho",B19013_001,48625,8739
1604420,"Bancroft city, Idaho",C16002_004,0,12
1604420,"Bancroft city, Idaho",C16002_007,0,12
1604420,"Bancroft city, Idaho",C16002_010,0,12
1604420,"Bancroft city, Idaho",C16002_013,0,12
1604600,"Banks CDP, Idaho",B01003_001,0,12
1604600,"Banks CDP, Idaho",B03002_003,0,12
1604600,"Banks CDP, Idaho",B03002_012,0,12
1604600,"Banks CDP, Idaho",B11016_001,0,12
1604600,"Banks CDP, Idaho",B17021_002,0,12
1604600,"Banks CDP, Idaho",B19013_001,NA,NA
1604600,"Banks CDP, Idaho",C16002_004,0,12
1604600,"Banks CDP, Idaho",C16002_007,0,12
1604600,"Banks CDP, Idaho",C16002_010,0,12
1604600,"Banks CDP, Idaho",C16002_013,0,12
1605230,"Basalt city, Idaho",B01003_001,407,114
1605230,"Basalt city, Idaho",B03002_003,364,104
1605230,"Basalt city, Idaho",B03002_012,36,28
1605230,"Basalt city, Idaho",B11016_001,134,38
1605230,"Basalt city, Idaho",B17021_002,48,31
1605230,"Basalt city, Idaho",B19013_001,42500,9115
1605230,"Basalt city, Idaho",C16002_004,0,12
1605230,"Basalt city, Idaho",C16002_007,0,12
1605230,"Basalt city, Idaho",C16002_010,0,12
1605230,"Basalt city, Idaho",C16002_013,0,12
1606220,"Bellevue city, Idaho",B01003_001,2551,432
1606220,"Bellevue city, Idaho",B03002_003,1695,355
1606220,"Bellevue city, Idaho",B03002_012,734,321
1606220,"Bellevue city, Idaho",B11016_001,846,146
1606220,"Bellevue city, Idaho",B17021_002,115,84
1606220,"Bellevue city, Idaho",B19013_001,61667,19798
1606220,"Bellevue city, Idaho",C16002_004,69,50
1606220,"Bellevue city, Idaho",C16002_007,0,12
1606220,"Bellevue city, Idaho",C16002_010,0,12
1606220,"Bellevue city, Idaho",C16002_013,0,12
1606670,"Bennington CDP, Idaho",B01003_001,253,141
1606670,"Bennington CDP, Idaho",B03002_003,253,141
1606670,"Bennington CDP, Idaho",B03002_012,0,12
1606670,"Bennington CDP, Idaho",B11016_001,94,35
1606670,"Bennington CDP, Idaho",B17021_002,0,12
1606670,"Bennington CDP, Idaho",B19013_001,54079,36275
1606670,"Bennington CDP, Idaho",C16002_004,0,12
1606670,"Bennington CDP, Idaho",C16002_007,0,12
1606670,"Bennington CDP, Idaho",C16002_010,0,12
1606670,"Bennington CDP, Idaho",C16002_013,0,12
1607840,"Blackfoot city, Idaho",B01003_001,11850,36
1607840,"Blackfoot city, Idaho",B03002_003,9100,532
1607840,"Blackfoot city, Idaho",B03002_012,2213,529
1607840,"Blackfoot city, Idaho",B11016_001,4339,232
1607840,"Blackfoot city, Idaho",B17021_002,2101,551
1607840,"Blackfoot city, Idaho",B19013_001,43007,6364
1607840,"Blackfoot city, Idaho",C16002_004,103,83
1607840,"Blackfoot city, Idaho",C16002_007,0,19
1607840,"Blackfoot city, Idaho",C16002_010,11,18
1607840,"Blackfoot city, Idaho",C16002_013,0,19
1608290,"Blanchard CDP, Idaho",B01003_001,216,77
1608290,"Blanchard CDP, Idaho",B03002_003,216,77
1608290,"Blanchard CDP, Idaho",B03002_012,0,12
1608290,"Blanchard CDP, Idaho",B11016_001,130,51
1608290,"Blanchard CDP, Idaho",B17021_002,9,15
1608290,"Blanchard CDP, Idaho",B19013_001,48438,38644
1608290,"Blanchard CDP, Idaho",C16002_004,0,12
1608290,"Blanchard CDP, Idaho",C16002_007,0,12
1608290,"Blanchard CDP, Idaho",C16002_010,0,12
1608290,"Blanchard CDP, Idaho",C16002_013,0,12
1608470,"Bliss city, Idaho",B01003_001,383,140
1608470,"Bliss city, Idaho",B03002_003,243,111
1608470,"Bliss city, Idaho",B03002_012,129,92
1608470,"Bliss city, Idaho",B11016_001,179,56
1608470,"Bliss city, Idaho",B17021_002,69,45
1608470,"Bliss city, Idaho",B19013_001,28229,11836
1608470,"Bliss city, Idaho",C16002_004,15,15
1608470,"Bliss city, Idaho",C16002_007,0,12
1608470,"Bliss city, Idaho",C16002_010,0,12
1608470,"Bliss city, Idaho",C16002_013,0,12
1608560,"Bloomington city, Idaho",B01003_001,245,95
1608560,"Bloomington city, Idaho",B03002_003,243,95
1608560,"Bloomington city, Idaho",B03002_012,0,12
1608560,"Bloomington city, Idaho",B11016_001,77,27
1608560,"Bloomington city, Idaho",B17021_002,0,12
1608560,"Bloomington city, Idaho",B19013_001,49018,6051
1608560,"Bloomington city, Idaho",C16002_004,0,12
1608560,"Bloomington city, Idaho",C16002_007,0,12
1608560,"Bloomington city, Idaho",C16002_010,0,12
1608560,"Bloomington city, Idaho",C16002_013,0,12
1608830,"Boise City city, Idaho",B01003_001,220859,117
1608830,"Boise City city, Idaho",B03002_003,182478,1663
1608830,"Boise City city, Idaho",B03002_012,19133,1225
1608830,"Boise City city, Idaho",B11016_001,88929,1108
1608830,"Boise City city, Idaho",B17021_002,30511,1896
1608830,"Boise City city, Idaho",B19013_001,54547,1481
1608830,"Boise City city, Idaho",C16002_004,673,252
1608830,"Boise City city, Idaho",C16002_007,319,123
1608830,"Boise City city, Idaho",C16002_010,349,133
1608830,"Boise City city, Idaho",C16002_013,433,159
1609370,"Bonners Ferry city, Idaho",B01003_001,2502,20
1609370,"Bonners Ferry city, Idaho",B03002_003,2197,126
1609370,"Bonners Ferry city, Idaho",B03002_012,133,81
1609370,"Bonners Ferry city, Idaho",B11016_001,1079,157
1609370,"Bonners Ferry city, Idaho",B17021_002,549,198
1609370,"Bonners Ferry city, Idaho",B19013_001,30971,2450
1609370,"Bonners Ferry city, Idaho",C16002_004,0,12
1609370,"Bonners Ferry city, Idaho",C16002_007,0,12
1609370,"Bonners Ferry city, Idaho",C16002_010,0,12
1609370,"Bonners Ferry city, Idaho",C16002_013,0,12
1609730,"Bovill city, Idaho",B01003_001,253,68
1609730,"Bovill city, Idaho",B03002_003,225,61
1609730,"Bovill city, Idaho",B03002_012,11,15
1609730,"Bovill city, Idaho",B11016_001,103,27
1609730,"Bovill city, Idaho",B17021_002,48,32
1609730,"Bovill city, Idaho",B19013_001,36875,12476
1609730,"Bovill city, Idaho",C16002_004,0,12
1609730,"Bovill city, Idaho",C16002_007,0,12
1609730,"Bovill city, Idaho",C16002_010,0,12
1609730,"Bovill city, Idaho",C16002_013,0,12
1610810,"Buhl city, Idaho",B01003_001,4285,23
1610810,"Buhl city, Idaho",B03002_003,2910,358
1610810,"Buhl city, Idaho",B03002_012,1273,347
1610810,"Buhl city, Idaho",B11016_001,1633,166
1610810,"Buhl city, Idaho",B17021_002,685,242
1610810,"Buhl city, Idaho",B19013_001,37604,7716
1610810,"Buhl city, Idaho",C16002_004,131,92
1610810,"Buhl city, Idaho",C16002_007,0,12
1610810,"Buhl city, Idaho",C16002_010,0,12
1610810,"Buhl city, Idaho",C16002_013,0,12
1611260,"Burley city, Idaho",B01003_001,10336,181
1611260,"Burley city, Idaho",B03002_003,6251,359
1611260,"Burley city, Idaho",B03002_012,3769,404
1611260,"Burley city, Idaho",B11016_001,3554,171
1611260,"Burley city, Idaho",B17021_002,2060,408
1611260,"Burley city, Idaho",B19013_001,37612,4942
1611260,"Burley city, Idaho",C16002_004,256,114
1611260,"Burley city, Idaho",C16002_007,12,21
1611260,"Burley city, Idaho",C16002_010,22,38
1611260,"Burley city, Idaho",C16002_013,0,19
1611710,"Butte City city, Idaho",B01003_001,73,27
1611710,"Butte City city, Idaho",B03002_003,59,25
1611710,"Butte City city, Idaho",B03002_012,3,5
1611710,"Butte City city, Idaho",B11016_001,47,19
1611710,"Butte City city, Idaho",B17021_002,11,11
1611710,"Butte City city, Idaho",B19013_001,24531,16766
1611710,"Butte City city, Idaho",C16002_004,0,12
1611710,"Butte City city, Idaho",C16002_007,1,2
1611710,"Butte City city, Idaho",C16002_010,0,12
1611710,"Butte City city, Idaho",C16002_013,0,12
1612250,"Caldwell city, Idaho",B01003_001,51634,41
1612250,"Caldwell city, Idaho",B03002_003,30641,1239
1612250,"Caldwell city, Idaho",B03002_012,18854,1289
1612250,"Caldwell city, Idaho",B11016_001,16204,491
1612250,"Caldwell city, Idaho",B17021_002,9689,1361
1612250,"Caldwell city, Idaho",B19013_001,43269,2362
1612250,"Caldwell city, Idaho",C16002_004,482,209
1612250,"Caldwell city, Idaho",C16002_007,28,45
1612250,"Caldwell city, Idaho",C16002_010,14,22
1612250,"Caldwell city, Idaho",C16002_013,0,28
1612520,"Cambridge city, Idaho",B01003_001,257,89
1612520,"Cambridge city, Idaho",B03002_003,250,88
1612520,"Cambridge city, Idaho",B03002_012,4,7
1612520,"Cambridge city, Idaho",B11016_001,130,37
1612520,"Cambridge city, Idaho",B17021_002,40,27
1612520,"Cambridge city, Idaho",B19013_001,36071,13280
1612520,"Cambridge city, Idaho",C16002_004,0,12
1612520,"Cambridge city, Idaho",C16002_007,0,12
1612520,"Cambridge city, Idaho",C16002_010,0,12
1612520,"Cambridge city, Idaho",C16002_013,0,12
1612790,"Carey city, Idaho",B01003_001,681,188
1612790,"Carey city, Idaho",B03002_003,565,170
1612790,"Carey city, Idaho",B03002_012,116,77
1612790,"Carey city, Idaho",B11016_001,207,57
1612790,"Carey city, Idaho",B17021_002,27,19
1612790,"Carey city, Idaho",B19013_001,63295,10717
1612790,"Carey city, Idaho",C16002_004,7,13
1612790,"Carey city, Idaho",C16002_007,0,12
1612790,"Carey city, Idaho",C16002_010,0,12
1612790,"Carey city, Idaho",C16002_013,0,12
1613150,"Cascade city, Idaho",B01003_001,622,149
1613150,"Cascade city, Idaho",B03002_003,564,139
1613150,"Cascade city, Idaho",B03002_012,22,28
1613150,"Cascade city, Idaho",B11016_001,275,80
1613150,"Cascade city, Idaho",B17021_002,73,59
1613150,"Cascade city, Idaho",B19013_001,43047,13889
1613150,"Cascade city, Idaho",C16002_004,0,12
1613150,"Cascade city, Idaho",C16002_007,0,12
1613150,"Cascade city, Idaho",C16002_010,0,12
1613150,"Cascade city, Idaho",C16002_013,0,12
1613240,"Castleford city, Idaho",B01003_001,195,93
1613240,"Castleford city, Idaho",B03002_003,140,88
1613240,"Castleford city, Idaho",B03002_012,55,41
1613240,"Castleford city, Idaho",B11016_001,88,30
1613240,"Castleford city, Idaho",B17021_002,23,24
1613240,"Castleford city, Idaho",B19013_001,29583,8615
1613240,"Castleford city, Idaho",C16002_004,13,13
1613240,"Castleford city, Idaho",C16002_007,0,12
1613240,"Castleford city, Idaho",C16002_010,0,12
1613240,"Castleford city, Idaho",C16002_013,0,12
1613780,"Challis city, Idaho",B01003_001,756,201
1613780,"Challis city, Idaho",B03002_003,667,173
1613780,"Challis city, Idaho",B03002_012,38,37
1613780,"Challis city, Idaho",B11016_001,358,93
1613780,"Challis city, Idaho",B17021_002,134,69
1613780,"Challis city, Idaho",B19013_001,32273,8098
1613780,"Challis city, Idaho",C16002_004,0,12
1613780,"Challis city, Idaho",C16002_007,0,12
1613780,"Challis city, Idaho",C16002_010,0,12
1613780,"Challis city, Idaho",C16002_013,0,12
1614680,"Chubbuck city, Idaho",B01003_001,14470,29
1614680,"Chubbuck city, Idaho",B03002_003,12128,377
1614680,"Chubbuck city, Idaho",B03002_012,1477,296
1614680,"Chubbuck city, Idaho",B11016_001,5071,227
1614680,"Chubbuck city, Idaho",B17021_002,1721,559
1614680,"Chubbuck city, Idaho",B19013_001,56966,3256
1614680,"Chubbuck city, Idaho",C16002_004,64,70
1614680,"Chubbuck city, Idaho",C16002_007,0,19
1614680,"Chubbuck city, Idaho",C16002_010,32,45
1614680,"Chubbuck city, Idaho",C16002_013,29,48
1614950,"Clark Fork city, Idaho",B01003_001,467,119
1614950,"Clark Fork city, Idaho",B03002_003,392,107
1614950,"Clark Fork city, Idaho",B03002_012,6,11
1614950,"Clark Fork city, Idaho",B11016_001,266,61
1614950,"Clark Fork city, Idaho",B17021_002,176,78
1614950,"Clark Fork city, Idaho",B19013_001,19375,9753
1614950,"Clark Fork city, Idaho",C16002_004,0,12
1614950,"Clark Fork city, Idaho",C16002_007,0,12
1614950,"Clark Fork city, Idaho",C16002_010,0,12
1614950,"Clark Fork city, Idaho",C16002_013,0,12
1615490,"Clayton city, Idaho",B01003_001,0,12
1615490,"Clayton city, Idaho",B03002_003,0,12
1615490,"Clayton city, Idaho",B03002_012,0,12
1615490,"Clayton city, Idaho",B11016_001,0,12
1615490,"Clayton city, Idaho",B17021_002,0,12
1615490,"Clayton city, Idaho",B19013_001,NA,NA
1615490,"Clayton city, Idaho",C16002_004,0,12
1615490,"Clayton city, Idaho",C16002_007,0,12
1615490,"Clayton city, Idaho",C16002_010,0,12
1615490,"Clayton city, Idaho",C16002_013,0,12
1616120,"Clifton city, Idaho",B01003_001,341,119
1616120,"Clifton city, Idaho",B03002_003,308,105
1616120,"Clifton city, Idaho",B03002_012,25,39
1616120,"Clifton city, Idaho",B11016_001,81,24
1616120,"Clifton city, Idaho",B17021_002,14,15
1616120,"Clifton city, Idaho",B19013_001,55625,12622
1616120,"Clifton city, Idaho",C16002_004,0,12
1616120,"Clifton city, Idaho",C16002_007,3,5
1616120,"Clifton city, Idaho",C16002_010,0,12
1616120,"Clifton city, Idaho",C16002_013,0,12
1616750,"Coeur d'Alene city, Idaho",B01003_001,48618,45
1616750,"Coeur d'Alene city, Idaho",B03002_003,43252,661
1616750,"Coeur d'Alene city, Idaho",B03002_012,2577,410
1616750,"Coeur d'Alene city, Idaho",B11016_001,20090,589
1616750,"Coeur d'Alene city, Idaho",B17021_002,7330,982
1616750,"Coeur d'Alene city, Idaho",B19013_001,47606,2877
1616750,"Coeur d'Alene city, Idaho",C16002_004,24,24
1616750,"Coeur d'Alene city, Idaho",C16002_007,16,26
1616750,"Coeur d'Alene city, Idaho",C16002_010,9,14
1616750,"Coeur d'Alene city, Idaho",C16002_013,0,25
1617830,"Conkling Park CDP, Idaho",B01003_001,75,26
1617830,"Conkling Park CDP, Idaho",B03002_003,75,26
1617830,"Conkling Park CDP, Idaho",B03002_012,0,12
1617830,"Conkling Park CDP, Idaho",B11016_001,35,14
1617830,"Conkling Park CDP, Idaho",B17021_002,8,11
1617830,"Conkling Park CDP, Idaho",B19013_001,48750,18792
1617830,"Conkling Park CDP, Idaho",C16002_004,0,12
1617830,"Conkling Park CDP, Idaho",C16002_007,0,12
1617830,"Conkling Park CDP, Idaho",C16002_010,0,12
1617830,"Conkling Park CDP, Idaho",C16002_013,0,12
1618640,"Cottonwood city, Idaho",B01003_001,952,155
1618640,"Cottonwood city, Idaho",B03002_003,881,147
1618640,"Cottonwood city, Idaho",B03002_012,34,22
1618640,"Cottonwood city, Idaho",B11016_001,352,62
1618640,"Cottonwood city, Idaho",B17021_002,224,91
1618640,"Cottonwood city, Idaho",B19013_001,46042,4320
1618640,"Cottonwood city, Idaho",C16002_004,0,12
1618640,"Cottonwood city, Idaho",C16002_007,0,12
1618640,"Cottonwood city, Idaho",C16002_010,0,12
1618640,"Cottonwood city, Idaho",C16002_013,0,12
1618820,"Council city, Idaho",B01003_001,903,168
1618820,"Council city, Idaho",B03002_003,859,164
1618820,"Council city, Idaho",B03002_012,5,12
1618820,"Council city, Idaho",B11016_001,397,67
1618820,"Council city, Idaho",B17021_002,175,91
1618820,"Council city, Idaho",B19013_001,32969,6789
1618820,"Council city, Idaho",C16002_004,0,12
1618820,"Council city, Idaho",C16002_007,0,12
1618820,"Council city, Idaho",C16002_010,0,12
1618820,"Council city, Idaho",C16002_013,0,12
1619270,"Craigmont city, Idaho",B01003_001,471,60
1619270,"Craigmont city, Idaho",B03002_003,425,57
1619270,"Craigmont city, Idaho",B03002_012,15,13
1619270,"Craigmont city, Idaho",B11016_001,219,24
1619270,"Craigmont city, Idaho",B17021_002,45,17
1619270,"Craigmont city, Idaho",B19013_001,39844,4105
1619270,"Craigmont city, Idaho",C16002_004,0,12
1619270,"Craigmont city, Idaho",C16002_007,0,12
1619270,"Craigmont city, Idaho",C16002_010,0,12
1619270,"Craigmont city, Idaho",C16002_013,0,12
1619720,"Crouch city, Idaho",B01003_001,88,33
1619720,"Crouch city, Idaho",B03002_003,85,32
1619720,"Crouch city, Idaho",B03002_012,3,5
1619720,"Crouch city, Idaho",B11016_001,45,16
1619720,"Crouch city, Idaho",B17021_002,17,13
1619720,"Crouch city, Idaho",B19013_001,36875,14247
1619720,"Crouch city, Idaho",C16002_004,1,2
1619720,"Crouch city, Idaho",C16002_007,0,12
1619720,"Crouch city, Idaho",C16002_010,0,12
1619720,"Crouch city, Idaho",C16002_013,0,12
1619900,"Culdesac city, Idaho",B01003_001,358,56
1619900,"Culdesac city, Idaho",B03002_003,252,39
1619900,"Culdesac city, Idaho",B03002_012,7,10
1619900,"Culdesac city, Idaho",B11016_001,134,21
1619900,"Culdesac city, Idaho",B17021_002,102,40
1619900,"Culdesac city, Idaho",B19013_001,32500,6000
1619900,"Culdesac city, Idaho",C16002_004,0,12
1619900,"Culdesac city, Idaho",C16002_007,0,12
1619900,"Culdesac city, Idaho",C16002_010,0,12
1619900,"Culdesac city, Idaho",C16002_013,0,12
1620350,"Dalton Gardens city, Idaho",B01003_001,2579,238
1620350,"Dalton Gardens city, Idaho",B03002_003,2376,169
1620350,"Dalton Gardens city, Idaho",B03002_012,160,159
1620350,"Dalton Gardens city, Idaho",B11016_001,984,69
1620350,"Dalton Gardens city, Idaho",B17021_002,94,56
1620350,"Dalton Gardens city, Idaho",B19013_001,70370,8151
1620350,"Dalton Gardens city, Idaho",C16002_004,0,12
1620350,"Dalton Gardens city, Idaho",C16002_007,0,12
1620350,"Dalton Gardens city, Idaho",C16002_010,0,12
1620350,"Dalton Gardens city, Idaho",C16002_013,0,12
1620710,"Dayton city, Idaho",B01003_001,468,133
1620710,"Dayton city, Idaho",B03002_003,418,115
1620710,"Dayton city, Idaho",B03002_012,47,51
1620710,"Dayton city, Idaho",B11016_001,143,36
1620710,"Dayton city, Idaho",B17021_002,31,43
1620710,"Dayton city, Idaho",B19013_001,58125,16166
1620710,"Dayton city, Idaho",C16002_004,0,12
1620710,"Dayton city, Idaho",C16002_007,0,12
1620710,"Dayton city, Idaho",C16002_010,0,12
1620710,"Dayton city, Idaho",C16002_013,0,12
1620890,"Deary city, Idaho",B01003_001,346,88
1620890,"Deary city, Idaho",B03002_003,327,84
1620890,"Deary city, Idaho",B03002_012,19,30
1620890,"Deary city, Idaho",B11016_001,161,35
1620890,"Deary city, Idaho",B17021_002,38,39
1620890,"Deary city, Idaho",B19013_001,46250,10513
1620890,"Deary city, Idaho",C16002_004,0,12
1620890,"Deary city, Idaho",C16002_007,0,12
1620890,"Deary city, Idaho",C16002_010,0,12
1620890,"Deary city, Idaho",C16002_013,0,12
1620980,"Declo city, Idaho",B01003_001,475,146
1620980,"Declo city, Idaho",B03002_003,372,121
1620980,"Declo city, Idaho",B03002_012,91,96
1620980,"Declo city, Idaho",B11016_001,135,45
1620980,"Declo city, Idaho",B17021_002,72,63
1620980,"Declo city, Idaho",B19013_001,48594,13348
1620980,"Declo city, Idaho",C16002_004,16,26
1620980,"Declo city, Idaho",C16002_007,0,12
1620980,"Declo city, Idaho",C16002_010,0,12
1620980,"Declo city, Idaho",C16002_013,0,12
1621520,"De Smet CDP, Idaho",B01003_001,172,45
1621520,"De Smet CDP, Idaho",B03002_003,26,20
1621520,"De Smet CDP, Idaho",B03002_012,0,12
1621520,"De Smet CDP, Idaho",B11016_001,52,17
1621520,"De Smet CDP, Idaho",B17021_002,100,45
1621520,"De Smet CDP, Idaho",B19013_001,30000,11221
1621520,"De Smet CDP, Idaho",C16002_004,0,12
1621520,"De Smet CDP, Idaho",C16002_007,0,12
1621520,"De Smet CDP, Idaho",C16002_010,0,12
1621520,"De Smet CDP, Idaho",C16002_013,0,12
1621790,"Dietrich city, Idaho",B01003_001,384,122
1621790,"Dietrich city, Idaho",B03002_003,326,95
1621790,"Dietrich city, Idaho",B03002_012,55,73
1621790,"Dietrich city, Idaho",B11016_001,94,20
1621790,"Dietrich city, Idaho",B17021_002,89,88
1621790,"Dietrich city, Idaho",B19013_001,41250,20265
1621790,"Dietrich city, Idaho",C16002_004,7,10
1621790,"Dietrich city, Idaho",C16002_007,0,12
1621790,"Dietrich city, Idaho",C16002_010,0,12
1621790,"Dietrich city, Idaho",C16002_013,0,12
1622330,"Donnelly city, Idaho",B01003_001,134,104
1622330,"Donnelly city, Idaho",B03002_003,125,99
1622330,"Donnelly city, Idaho",B03002_012,9,31
1622330,"Donnelly city, Idaho",B11016_001,43,31
1622330,"Donnelly city, Idaho",B17021_002,13,17
1622330,"Donnelly city, Idaho",B19013_001,NA,NA
1622330,"Donnelly city, Idaho",C16002_004,0,12
1622330,"Donnelly city, Idaho",C16002_007,0,12
1622330,"Donnelly city, Idaho",C16002_010,0,12
1622330,"Donnelly city, Idaho",C16002_013,0,12
1622510,"Dover city, Idaho",B01003_001,692,188
1622510,"Dover city, Idaho",B03002_003,663,185
1622510,"Dover city, Idaho",B03002_012,16,21
1622510,"Dover city, Idaho",B11016_001,276,52
1622510,"Dover city, Idaho",B17021_002,9,10
1622510,"Dover city, Idaho",B19013_001,60682,15244
1622510,"Dover city, Idaho",C16002_004,4,6
1622510,"Dover city, Idaho",C16002_007,0,12
1622510,"Dover city, Idaho",C16002_010,0,12
1622510,"Dover city, Idaho",C16002_013,0,12
1622600,"Downey city, Idaho",B01003_001,769,161
1622600,"Downey city, Idaho",B03002_003,723,162
1622600,"Downey city, Idaho",B03002_012,26,25
1622600,"Downey city, Idaho",B11016_001,307,51
1622600,"Downey city, Idaho",B17021_002,85,42
1622600,"Downey city, Idaho",B19013_001,38875,5377
